Vendor ID	Vendor Name	vendorEnabled	itemid	item	itemEnabled	featuredItemEnabled	catalogNumber	qty	Another Worthless Spec	size	Worthless Spec	productUrl	biocompareUrl	cat_ids	cat_names
1234	Exiqon	1	1632498	Exiqon miRCURY LNA microRNA Inhibitor Library - Mouse v12.0 - 0.25nmol each, lyophilized in 96-well format	1	None	190201-00	1 set of 96 well plates	F5AA3903-A955-4766-914C-1A93F8097C22	None	2EEFF8E1-FB88-4B25-8FFA-7AED50EEB087	http://www.exiqon.com/microrna-knockdown-library	http://www.biocompare.com/ProductDetails/1632498/Exiqon-miRCURY-LNA-microRNA-Inhibitor-Library-Mouse-v12-0-0-25nmol-each-lyophilized-in-96-well-format.html	16508;	miRNA Inhibitors;
1234	Exiqon	1	1632499	Exiqon miRCURY LNA microRNA Inhibitor Library - Human and Mouse v12.0 - 0.25nmol each, lyophilized in 96-well format	1	None	190301-00	1 set of 96 well plates	C6BD009A-C390-4A6D-BB17-5B53DD588AAE	None	5A52BECF-388F-4C94-8AA6-2E2869F57A76	http://www.exiqon.com/microrna-knockdown-library	http://www.biocompare.com/ProductDetails/1632499/Exiqon-miRCURY-LNA-microRNA-Inhibitor-Library-Human-and-Mouse-v12-0-0-25nmol-each-lyophilized-in-96-well-format.html	16508;	miRNA Inhibitors;
1234	Exiqon	1	1632500	Sense miR-159 Control, Exiqon miRCURYâ¢ knockdown probe, 5 nmol, ready to label	1	None	199000-00	5 nmol	011A92B1-5901-4AF5-8F56-258D1A58E823	None	4AA3A2E7-5B0E-4EEB-9853-5DD8520D9D35	http://www.exiqon.com/microrna-knockdown-probes	http://www.biocompare.com/ProductDetails/1632500/Sense-miR-159-Control-Exiqon-miRCURY-knockdown-probe-5-nmol-ready-to-label.html	33463;	MicroRNA Knockdown Probes for Functional Analysis;
1234	Exiqon	1	1632501	Sense miR-159 Control, Exiqon miRCURYâ¢ knockdown probe, 5 nmol, 5&#39;-amino labeled	1	None	199000-02	5 nmol	699A087C-F2D4-4B85-B933-C9BE237A9775	None	4F61E8E1-FBBA-4378-8811-891A31D5CB82	http://www.exiqon.com/microrna-knockdown-probes	http://www.biocompare.com/ProductDetails/1632501/Sense-miR-159-Control-Exiqon-miRCURY-knockdown-probe-5-nmol-5-39-amino-labeled.html	33463;	MicroRNA Knockdown Probes for Functional Analysis;
1234	Exiqon	1	1632502	Sense miR-159 Control, Exiqon miRCURYâ¢ knockdown probe, 5 nmol, 5&#39;-fluorescein labeled	1	None	199000-04	5 nmol	5AE41786-EED3-48B7-BFBF-867001A31E32	None	33C8786B-0FA3-4EF1-A75C-009ECBB85910	http://www.exiqon.com/microrna-knockdown-probes	http://www.biocompare.com/ProductDetails/1632502/Sense-miR-159-Control-Exiqon-miRCURY-knockdown-probe-5-nmol-5-39-fluorescein-labeled.html	33463;	MicroRNA Knockdown Probes for Functional Analysis;
1234	Exiqon	1	1632503	Sense miR-159 Control, Exiqon miRCURYâ¢ knockdown probe, 5 nmol, 3&#39;-amino labeled	1	None	199000-06	5 nmol	15216C2F-C2AB-40E0-B64A-ABBE174C5409	None	10E90E53-5C81-4333-BB3A-72E6C2AC80A1	http://www.exiqon.com/microrna-knockdown-probes	http://www.biocompare.com/ProductDetails/1632503/Sense-miR-159-Control-Exiqon-miRCURY-knockdown-probe-5-nmol-3-39-amino-labeled.html	33463;	MicroRNA Knockdown Probes for Functional Analysis;
1234	Exiqon	1	1632504	Sense miR-159 Control, Exiqon miRCURYâ¢ knockdown probe, 5 nmol, 3&#39;-fluorescein labeled	1	None	199000-08	5 nmol	C7FE911B-D53A-4B78-AC92-56E5F27557FB	None	5D498305-E28E-4780-A2DC-7F4D8013E10A	http://www.exiqon.com/microrna-knockdown-probes	http://www.biocompare.com/ProductDetails/1632504/Sense-miR-159-Control-Exiqon-miRCURY-knockdown-probe-5-nmol-3-39-fluorescein-labeled.html	33463;	MicroRNA Knockdown Probes for Functional Analysis;
1234	Exiqon	1	1632505	Scramble-miR Control, Exiqon miRCURYâ¢ knockdown probe, 5 nmol, ready to label	1	None	199002-00	5 nmol	904CE365-A2CF-4277-91B8-02175B87B618	None	1BD2E8AA-CD8D-4D29-BBBF-E1F4BD9D9739	http://www.exiqon.com/microrna-knockdown-probes	http://www.biocompare.com/ProductDetails/1632505/Scramble-miR-Control-Exiqon-miRCURY-knockdown-probe-5-nmol-ready-to-label.html	33463;	MicroRNA Knockdown Probes for Functional Analysis;
1234	Exiqon	1	1632506	Scramble-miR Control, Exiqon miRCURYâ¢ knockdown probe, 5 nmol, 5&#39;-amino labeled	1	None	199002-02	5 nmol	F51FC25F-3CAB-430A-929B-BB9E93BF9BD4	None	633E8DDA-5951-4B5D-A6C5-DC641EA4B4D0	http://www.exiqon.com/microrna-knockdown-probes	http://www.biocompare.com/ProductDetails/1632506/Scramble-miR-Control-Exiqon-miRCURY-knockdown-probe-5-nmol-5-39-amino-labeled.html	33463;	MicroRNA Knockdown Probes for Functional Analysis;
1234	Exiqon	1	1632507	Scramble-miR Control, Exiqon miRCURYâ¢ knockdown probe, 5 nmol, 5&#39;-fluorescein labeled	1	None	199002-04	5 nmol	CBB6487A-1688-40D2-B319-E364016472B8	None	2C46988C-F81F-48EB-AAA2-D7A7AD152F34	http://www.exiqon.com/microrna-knockdown-probes	http://www.biocompare.com/ProductDetails/1632507/Scramble-miR-Control-Exiqon-miRCURY-knockdown-probe-5-nmol-5-39-fluorescein-labeled.html	33463;	MicroRNA Knockdown Probes for Functional Analysis;
1234	Exiqon	1	1632508	Scramble-miR Control, Exiqon miRCURYâ¢ knockdown probe, 5 nmol, 3&#39;-amino labeled	1	None	199002-06	5 nmol	F382A816-9D60-404C-AE9E-462CC540A4BF	None	03DB6404-F402-4A49-BF62-BC82B071550D	http://www.exiqon.com/microrna-knockdown-probes	http://www.biocompare.com/ProductDetails/1632508/Scramble-miR-Control-Exiqon-miRCURY-knockdown-probe-5-nmol-3-39-amino-labeled.html	33463;	MicroRNA Knockdown Probes for Functional Analysis;
1234	Exiqon	1	1632509	Scramble-miR Control, Exiqon miRCURYâ¢ knockdown probe, 5 nmol, 3&#39;-fluorescein labeled	1	None	199002-08	5 nmol	F4F7016B-8620-4286-8997-ECAE8266CA30	None	EB83968B-FAA0-4C31-827D-52CE7690ED5F	http://www.exiqon.com/microrna-knockdown-probes	http://www.biocompare.com/ProductDetails/1632509/Scramble-miR-Control-Exiqon-miRCURY-knockdown-probe-5-nmol-3-39-fluorescein-labeled.html	33463;	MicroRNA Knockdown Probes for Functional Analysis;
1234	Exiqon	1	1632510	Exiqon miRCURY LNA microRNA Array Hy3â¢/Hy5â¢ Power labeling kit - 24 reactions	1	None	208032-A	1 kit	2B8441C6-70C1-4E69-B7F8-44A0D4D8D5CE	None	CE4CA495-2BD0-4267-8CF9-962E7B484139	http://www.exiqon.com/microrna-microarray-analysis	http://www.biocompare.com/ProductDetails/1632510/Exiqon-miRCURY-LNA-microRNA-Array-Hy3-Hy5-Power-labeling-kit-24-reactions.html	15945;	miRNA Probe Labeling Kits;
1234	Exiqon	1	1632511	Exiqon miRCURY LNAâ¢ microRNA Array, v.11.0 - human, mouse, rat - 3 microRNA microarray slides, hybridization, wash buffers and spike-in microRNA controls	1	None	208200-A	1 kit	C7AD1F07-F116-41B8-9019-9156B0DCED3D	None	AA2B8495-0C23-4590-A206-1FD3BB5E6B13	http://www.exiqon.com/microrna-microarray-analysis	http://www.biocompare.com/ProductDetails/1632511/Exiqon-miRCURY-LNA-microRNA-Array-v-11-0-human-mouse-rat-3-microRNA-microarray-slides-hybridization-wash-buffers-and-spike-in-microRNA-controls.html	17153;	miRNA Microarrays;
